tailpipe_co2_in_grams_mile_ft1,engine_displacement,engine_cylinders,turbocharger,fuel_type,class,transmission,drive
634.7857143,5.0,8.0,No,Premium,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
467.7368421,4.3,8.0,No,Premium,Large Cars,Automatic 7-Speed,Rear-Wheel Drive
522.7647059,4.3,8.0,No,Premium,Large Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
522.7647059,5.0,8.0,No,Premium,Large Cars,Automatic 7-Speed,Rear-Wheel Drive
555.4375,5.0,8.0,No,Premium,Large Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
592.4666667,5.4,8.0,No,Premium,Large Cars,Automatic (S5),Rear-Wheel Drive
683.6153846,5.5,12.0,True,Premium,Large Cars,Automatic 5-Speed,Rear-Wheel Drive
522.7647059,5.0,8.0,No,Premium,Two Seaters,Automatic 7-Speed,Rear-Wheel Drive
592.4666667,5.4,8.0,No,Premium,Two Seaters,Automatic (S5),Rear-Wheel Drive
634.7857143,5.5,12.0,True,Premium,Two Seaters,Automatic 5-Speed,Rear-Wheel Drive
403.9545455,2.3,4.0,No,Premium,Two Seaters,Automatic 5-Speed,Rear-Wheel Drive
423.1904762,2.3,4.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
522.7647059,3.2,6.0,No,Premium,Two Seaters,Automatic 5-Speed,Rear-Wheel Drive
444.35,3.2,6.0,No,Premium,Two Seaters,Automatic 5-Speed,Rear-Wheel Drive
467.7368421,3.2,6.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
493.7222222,4.6,8.0,No,Regular,Large Cars,Automatic 4-Speed,Rear-Wheel Drive
522.7647059,4.6,8.0,No,Premium,Large Cars,Automatic 4-Speed,Rear-Wheel Drive
522.7647059,4.2,6.0,No,Regular,Minivan - 2WD,Automatic 4-Speed,Front-Wheel Drive
592.4666667,4.6,8.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 5-Speed,Rear-Wheel Drive
555.4375,4.0,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 5-Speed,Rear-Wheel Drive
555.4375,4.0,6.0,No,Gasoline or E85,Sport Utility Vehicle - 2WD,Automatic 5-Speed,Rear-Wheel Drive
592.4666667,4.6,8.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
592.4666667,4.0,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
592.4666667,4.0,6.0,No,Gasoline or E85,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
444.35,3.0,6.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
444.35,3.0,6.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
444.35,3.0,6.0,No,Gasoline or E85,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
444.35,3.0,6.0,No,Regular,Midsize Station Wagons,Automatic 4-Speed,Front-Wheel Drive
467.7368421,3.0,6.0,No,Regular,Midsize Station Wagons,Automatic 4-Speed,Front-Wheel Drive
467.7368421,3.0,6.0,No,Gasoline or E85,Midsize Station Wagons,Automatic 4-Speed,Front-Wheel Drive
355.48,1.6,4.0,No,Premium,Minicompact Cars,Automatic (variable gear ratios),Front-Wheel Drive
317.3928571,1.6,4.0,No,Premium,Minicompact Cars,Manual 5-Speed,Front-Wheel Drive
355.48,1.6,4.0,No,Premium,Minicompact Cars,Manual 6-Speed,Front-Wheel Drive
493.7222222,3.5,6.0,No,Premium,Midsize Cars,Automatic (S4),Front-Wheel Drive
493.7222222,3.5,6.0,No,Premium,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
423.1904762,2.4,4.0,No,Regular,Subcompact Cars,Automatic (S4),Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Subcompact Cars,Automatic (S4),Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Subcompact Cars,Automatic (S4),Front-Wheel Drive
423.1904762,2.4,4.0,No,Regular,Subcompact Cars,Automatic 4-Speed,Front-Wheel Drive
386.3913043,2.4,4.0,No,Regular,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
444.35,2.4,4.0,No,Regular,Minicompact Cars,Automatic (S4),Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Minicompact Cars,Automatic (S4),Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Minicompact Cars,Automatic (S4),Front-Wheel Drive
386.3913043,2.4,4.0,No,Regular,Minicompact Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Minicompact Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,3.0,6.0,No,Premium,Minicompact Cars,Manual 5-Speed,Front-Wheel Drive
522.7647059,3.8,6.0,No,Premium,Sport Utility Vehicle - 4WD,Automatic (S4),4-Wheel or All-Wheel Drive
493.7222222,3.8,6.0,No,Premium,Sport Utility Vehicle - 2WD,Automatic (S4),Front-Wheel Drive
467.7368421,3.8,6.0,No,Premium,Midsize Cars,Automatic (S4),Front-Wheel Drive
386.3913043,2.4,4.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
370.2916667,2.0,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
403.9545455,2.4,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
329.1481481,2.0,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
386.3913043,2.4,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
467.7368421,2.0,4.0,True,Premium,Compact Cars,Manual 5-Speed,4-Wheel or All-Wheel Drive
403.9545455,2.4,4.0,No,Regular,Small Station Wagons,Automatic 4-Speed,Front-Wheel Drive
592.4666667,3.8,6.0,No,Premium,Sport Utility Vehicle - 4WD,Automatic (S5),Rear-Wheel Drive
522.7647059,3.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
592.4666667,3.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
522.7647059,3.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
423.1904762,2.4,4.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic (S4),Front-Wheel Drive
444.35,2.4,4.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic (S4),4-Wheel or All-Wheel Drive
467.7368421,3.5,6.0,No,Premium,Two Seaters,Automatic (S5),Rear-Wheel Drive
444.35,3.5,6.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
467.7368421,3.5,6.0,No,Premium,Two Seaters,Automatic (S5),Rear-Wheel Drive
444.35,3.5,6.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
386.3913043,2.5,4.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
444.35,3.5,6.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
386.3913043,2.5,4.0,No,Regular,Midsize Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,3.5,6.0,No,Regular,Midsize Cars,Manual 5-Speed,Front-Wheel Drive
467.7368421,2.4,4.0,No,Regular,Standard Pickup Trucks 2WD,Automatic 4-Speed,Rear-Wheel Drive
403.9545455,2.4,4.0,No,Regular,Standard Pickup Trucks 2WD,Manual 5-Speed,Rear-Wheel Drive
592.4666667,3.3,6.0,True,Premium,Standard Pickup Trucks 2WD,Automatic 4-Speed,Rear-Wheel Drive
522.7647059,3.3,6.0,No,Regular,Standard Pickup Trucks 2WD,Automatic 4-Speed,Rear-Wheel Drive
592.4666667,3.3,6.0,True,Premium,Standard Pickup Trucks 2WD,Manual 5-Speed,Rear-Wheel Drive
522.7647059,3.3,6.0,No,Regular,Standard Pickup Trucks 2WD,Manual 5-Speed,Rear-Wheel Drive
592.4666667,3.3,6.0,True,Premium,Standard Pickup Trucks 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
555.4375,3.3,6.0,No,Regular,Standard Pickup Trucks 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
592.4666667,3.3,6.0,True,Premium,Standard Pickup Trucks 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
522.7647059,3.3,6.0,No,Regular,Standard Pickup Trucks 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
423.1904762,3.5,6.0,No,Regular,Midsize Cars,Automatic (S5),Front-Wheel Drive
423.1904762,3.5,6.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
423.1904762,3.5,6.0,No,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
444.35,3.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic (variable gear ratios),Front-Wheel Drive
444.35,3.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic (variable gear ratios),4-Wheel or All-Wheel Drive
555.4375,3.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
592.4666667,3.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
634.7857143,5.6,8.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 5-Speed,Rear-Wheel Drive
634.7857143,5.6,8.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
467.7368421,3.5,6.0,No,Regular,Minivan - 2WD,Automatic 4-Speed,Front-Wheel Drive
493.7222222,3.5,6.0,No,Regular,Minivan - 2WD,Automatic 5-Speed,Front-Wheel Drive
329.1481481,1.8,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
403.9545455,2.5,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
329.1481481,1.8,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
386.3913043,2.5,4.0,No,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
634.7857143,5.6,8.0,No,Regular,Standard Pickup Trucks 2WD,Automatic 5-Speed,Rear-Wheel Drive
634.7857143,5.6,8.0,No,Regular,Standard Pickup Trucks 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
467.7368421,2.4,4.0,No,Regular,Sport Utility Vehicle - 2WD,Manual 5-Speed,Rear-Wheel Drive
592.4666667,3.3,6.0,True,Premium,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
522.7647059,3.3,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
522.7647059,3.3,6.0,No,Regular,Sport Utility Vehicle - 2WD,Manual 5-Speed,Rear-Wheel Drive
592.4666667,3.3,6.0,True,Premium,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
555.4375,3.3,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
555.4375,3.3,6.0,No,Regular,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
355.48,2.2,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
423.1904762,3.4,6.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
329.1481481,2.2,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
555.4375,4.2,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
555.4375,4.2,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
444.35,3.4,6.0,No,Regular,Minivan - 2WD,Automatic 4-Speed,Front-Wheel Drive
493.7222222,3.4,6.0,No,Regular,Minivan - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
493.7222222,3.4,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
444.35,3.4,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Front-Wheel Drive
423.1904762,3.8,6.0,No,Regular,Large Cars,Automatic 4-Speed,Front-Wheel Drive
444.35,3.8,6.0,No,Premium,Large Cars,Automatic 4-Speed,Front-Wheel Drive
493.7222222,4.6,8.0,No,Regular,Large Cars,Automatic 4-Speed,Front-Wheel Drive
355.48,2.2,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
423.1904762,3.4,6.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
329.1481481,2.2,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,3.8,6.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
467.7368421,3.8,6.0,No,Premium,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
444.35,3.8,6.0,No,Premium,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
522.7647059,5.7,8.0,No,Premium,Compact Cars,Automatic 4-Speed,Rear-Wheel Drive
467.7368421,5.7,8.0,No,Premium,Compact Cars,Manual 6-Speed,Rear-Wheel Drive
493.7222222,3.4,6.0,No,Regular,Minivan - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
444.35,3.4,6.0,No,Regular,Minivan - 2WD,Automatic 4-Speed,Front-Wheel Drive
355.48,2.2,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
329.1481481,2.2,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
329.1481481,1.8,4.0,No,Regular,Small Station Wagons,Automatic 4-Speed,Front-Wheel Drive
317.3928571,1.8,4.0,No,Regular,Small Station Wagons,Manual 5-Speed,Front-Wheel Drive
355.48,1.8,4.0,No,Premium,Small Station Wagons,Manual 6-Speed,Front-Wheel Drive
355.48,1.8,4.0,No,Regular,Small Station Wagons,Automatic 4-Speed,4-Wheel or All-Wheel Drive
467.7368421,2.7,6.0,No,Premium,Two Seaters,Automatic (S5),Rear-Wheel Drive
423.1904762,2.7,6.0,No,Premium,Two Seaters,Manual 5-Speed,Rear-Wheel Drive
493.7222222,3.2,6.0,No,Premium,Two Seaters,Automatic (S5),Rear-Wheel Drive
467.7368421,3.2,6.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
555.4375,3.6,6.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Automatic 5-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Automatic 5-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,Rear-Wheel Drive
522.7647059,3.6,6.0,No,Premium,Minicompact Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
493.7222222,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
493.7222222,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
522.7647059,3.6,6.0,No,Premium,Minicompact Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
493.7222222,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
493.7222222,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
522.7647059,3.6,6.0,No,Premium,Minicompact Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
493.7222222,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
493.7222222,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
807.9090909,5.7,10.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
592.4666667,3.2,6.0,No,Premium,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
634.7857143,4.5,8.0,No,Premium,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
634.7857143,4.5,8.0,True,Premium,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Automatic 5-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,Rear-Wheel Drive
467.7368421,3.6,6.0,No,Premium,Minicompact Cars,Manual 6-Speed,Rear-Wheel Drive
555.4375,3.6,6.0,True,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
555.4375,3.6,6.0,True,Premium,Minicompact Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
555.4375,3.6,6.0,True,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
592.4666667,3.6,6.0,True,Premium,Minicompact Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
555.4375,3.6,6.0,True,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
592.4666667,3.6,6.0,True,Premium,Minicompact Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
555.4375,3.6,6.0,True,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
555.4375,3.6,6.0,True,Premium,Minicompact Cars,Automatic 5-Speed,4-Wheel or All-Wheel Drive
555.4375,3.6,6.0,True,Premium,Minicompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
683.6153846,6.7,12.0,No,Premium,Midsize Cars,Automatic (S6),Rear-Wheel Drive
493.7222222,4.6,8.0,No,Premium,Subcompact Cars,Manual 5-Speed,Rear-Wheel Drive
444.35,2.0,4.0,True,Premium,Subcompact Cars,Automatic (S5),Front-Wheel Drive
403.9545455,2.0,4.0,True,Premium,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
403.9545455,2.0,4.0,True,Premium,Subcompact Cars,Manual 6-Speed,Front-Wheel Drive
403.9545455,2.0,4.0,True,Regular,Compact Cars,Automatic (S5),Front-Wheel Drive
423.1904762,2.0,4.0,True,Premium,Compact Cars,Automatic (S5),Front-Wheel Drive
370.2916667,2.0,4.0,True,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
403.9545455,2.0,4.0,True,Premium,Compact Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,2.0,4.0,True,Premium,Compact Cars,Manual 6-Speed,Front-Wheel Drive
444.35,2.3,4.0,True,Regular,Midsize Cars,Automatic (S5),Front-Wheel Drive
444.35,2.3,4.0,True,Premium,Midsize Cars,Automatic (S5),Front-Wheel Drive
423.1904762,2.3,4.0,True,Regular,Midsize Cars,Manual 5-Speed,Front-Wheel Drive
423.1904762,2.3,4.0,True,Premium,Midsize Cars,Manual 5-Speed,Front-Wheel Drive
444.35,2.3,4.0,True,Regular,Midsize Station Wagons,Automatic (S5),Front-Wheel Drive
444.35,2.3,4.0,True,Premium,Midsize Station Wagons,Automatic (S5),Front-Wheel Drive
444.35,2.3,4.0,True,Regular,Midsize Station Wagons,Automatic (S5),Front-Wheel Drive
423.1904762,2.3,4.0,True,Regular,Midsize Station Wagons,Manual 5-Speed,Front-Wheel Drive
423.1904762,2.3,4.0,True,Premium,Midsize Station Wagons,Manual 5-Speed,Front-Wheel Drive
403.9545455,2.3,4.0,True,Regular,Midsize Station Wagons,Manual 5-Speed,Front-Wheel Drive
370.2916667,2.2,4.0,No,Regular,Compact Cars,Automatic (variable gear ratios),Front-Wheel Drive
370.2916667,2.2,4.0,No,Regular,Compact Cars,Automatic 5-Speed,Front-Wheel Drive
386.3913043,2.0,4.0,No,Premium,Compact Cars,Manual 5-Speed,Front-Wheel Drive
341.8076923,2.2,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
355.48,2.2,4.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
423.1904762,3.0,6.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
355.48,2.2,4.0,No,Regular,Midsize Station Wagons,Automatic 4-Speed,Front-Wheel Drive
423.1904762,3.0,6.0,No,Regular,Midsize Station Wagons,Automatic 4-Speed,Front-Wheel Drive
423.1904762,2.2,4.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic (variable gear ratios),4-Wheel or All-Wheel Drive
467.7368421,3.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
403.9545455,2.2,4.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic (variable gear ratios),Front-Wheel Drive
444.35,3.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 5-Speed,Front-Wheel Drive
386.3913043,2.2,4.0,No,Regular,Sport Utility Vehicle - 2WD,Manual 5-Speed,Front-Wheel Drive
296.2333333,1.5,4.0,No,Regular,Subcompact Cars,Automatic 4-Speed,Front-Wheel Drive
296.2333333,1.5,4.0,No,Regular,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
317.3928571,1.5,4.0,No,Regular,Small Station Wagons,Automatic 4-Speed,Front-Wheel Drive
306.4482759,1.5,4.0,No,Regular,Small Station Wagons,Manual 5-Speed,Front-Wheel Drive
493.7222222,2.5,4.0,True,Premium,Sport Utility Vehicle - 4WD,Automatic (S4),4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
493.7222222,2.5,4.0,True,Premium,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
467.7368421,2.5,4.0,True,Premium,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
493.7222222,2.5,4.0,True,Premium,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
467.7368421,2.0,4.0,True,Premium,Subcompact Cars,Automatic 4-Speed,4-Wheel or All-Wheel Drive
403.9545455,2.5,4.0,No,Regular,Subcompact Cars,Automatic 4-Speed,4-Wheel or All-Wheel Drive
444.35,2.0,4.0,True,Premium,Subcompact Cars,Manual 5-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Subcompact Cars,Manual 5-Speed,4-Wheel or All-Wheel Drive
493.7222222,2.5,4.0,True,Premium,Subcompact Cars,Manual 6-Speed,4-Wheel or All-Wheel Drive
467.7368421,2.0,4.0,True,Premium,Small Station Wagons,Automatic 4-Speed,4-Wheel or All-Wheel Drive
403.9545455,2.5,4.0,No,Regular,Small Station Wagons,Automatic 4-Speed,4-Wheel or All-Wheel Drive
444.35,2.0,4.0,True,Premium,Small Station Wagons,Manual 5-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Small Station Wagons,Manual 5-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Compact Cars,Automatic (S4),4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Compact Cars,Automatic 4-Speed,4-Wheel or All-Wheel Drive
467.7368421,3.0,6.0,No,Premium,Compact Cars,Automatic 4-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Compact Cars,Manual 5-Speed,4-Wheel or All-Wheel Drive
444.35,2.5,4.0,No,Regular,Midsize Station Wagons,Automatic (S4),4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Midsize Station Wagons,Automatic 4-Speed,4-Wheel or All-Wheel Drive
467.7368421,3.0,6.0,No,Premium,Midsize Station Wagons,Automatic 4-Speed,4-Wheel or All-Wheel Drive
423.1904762,2.5,4.0,No,Regular,Midsize Station Wagons,Manual 5-Speed,4-Wheel or All-Wheel Drive
370.2916667,2.3,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
370.2916667,2.3,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
386.3913043,2.3,4.0,No,Regular,Compact Cars,Automatic 4-Speed,4-Wheel or All-Wheel Drive
370.2916667,2.3,4.0,No,Regular,Small Station Wagons,Automatic 4-Speed,Front-Wheel Drive
370.2916667,2.3,4.0,No,Regular,Small Station Wagons,Manual 5-Speed,Front-Wheel Drive
386.3913043,2.3,4.0,No,Regular,Small Station Wagons,Automatic 4-Speed,4-Wheel or All-Wheel Drive
403.9545455,2.0,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
403.9545455,2.0,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Manual 5-Speed,Rear-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
493.7222222,2.7,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 5-Speed,Rear-Wheel Drive
522.7647059,2.7,6.0,No,Regular,Sport Utility Vehicle - 2WD,Manual 5-Speed,Rear-Wheel Drive
522.7647059,2.7,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 5-Speed,4-Wheel or All-Wheel Drive
522.7647059,2.7,6.0,No,Regular,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
341.8076923,1.6,4.0,No,Regular,Compact Cars,Automatic 4-Speed,Front-Wheel Drive
329.1481481,1.6,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
444.35,2.5,6.0,No,Regular,Midsize Cars,Automatic 4-Speed,Front-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 2WD,Manual 5-Speed,Rear-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
493.7222222,2.5,6.0,No,Regular,Sport Utility Vehicle - 4WD,Manual 5-Speed,4-Wheel or All-Wheel Drive
493.7222222,4.0,6.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 4-Speed,Rear-Wheel Drive
555.4375,4.7,8.0,No,Regular,Sport Utility Vehicle - 2WD,Automatic 5-Speed,Rear-Wheel Drive
522.7647059,4.0,6.0,No,Regular,Sport Utility Vehicle - 4WD,Automatic 4-Speed,4-Wheel or All-Wheel Drive
